group	marker	position
6B	Cluster_3728|Contig1|original@629	158.3
6B	Cluster_8599|Contig1|complementarySeq@3063	158.7
6B	Cluster_6935|Contig1|complementarySeq@777	159.4
6B	Cluster_41037|Contig1|less_than_5_individuals|original@179	160.3
6B	Cluster_3882|Contig3|original@2886	167.3
6B	Cluster_200|Contig11|complementarySeq@153	167.6
6B	Cluster_200|Contig11|likelySeq@127	167.6
6B	Cluster_8129|Contig2|original@367	167.6
6B	Cluster_12903|Contig2|original@566	168.5
6B	Cluster_14088|Contig1|complementarySeq@905	168.5
6B	Cluster_14088|Contig1|complementarySeq@359	168.8
6B	Cluster_11335|Contig1|original@698	171.7
6B	Cluster_11335|Contig3|original@831	171.7
6B	Cluster_14331|Contig3|original@838	171.7
6B	Cluster_7145|Contig1|complementarySeq@257	171.7
6B	Cluster_7145|Contig1|likelySeq@257	171.7
6B	Cluster_6244|Contig1|original@426	172.3
6B	Cluster_9844|Contig1|original@1223	172.3
6B	Cluster_14323|Contig2|original@958	173.1
6B	Cluster_596|Contig1|original@2358	176
6B	Cluster_6239|Contig3|likelySeq@1424	178.8
6B	Cluster_6239|Contig3|likelySeq@666	178.8
6B	Cluster_1211|Contig2|original@427	179.4
6B	Cluster_3613|Contig4|original@334	179.4
6B	Cluster_1461|Contig1|original@121	179.7
6B	Cluster_3610|Contig1|original@2259	180.5
6B	Cluster_4206|Contig11|complementarySeq@256	180.9
6B	Cluster_8700|Contig2|original@279	181.6
6B	Cluster_9926|Contig4|original@684	182.4
6B	Cluster_14873|Contig4|likelySeq@912	182.7
6B	Cluster_14873|Contig2|original@96	183
6B	Cluster_8700|Contig3|original@332	183
6B	Cluster_9991|Contig1|likelySeq@779	183.9
6B	Cluster_9991|Contig2|complementarySeq@783	183.9
6B	Cluster_9772|Contig2|original@1154	184.6
6B	Cluster_10115|Contig4|complementarySeq@292	185.1
6B	Cluster_10850|Contig1|likelySeq@446	185.1
6B	Cluster_12376|Contig1|likelySeq@738	185.1
6B	Cluster_21906|Contig1|original@120	185.4
6B	Cluster_3347|Contig1|original@382	185.4
6B	Cluster_4522|Contig1|original@1898	186.5
6B	Cluster_7575|Contig1|complementarySeq@1339	190.5
6B	Cluster_8672|Contig1|original@718	190.5
6B	Cluster_10282|Contig1|original@524	191.1
6B	Cluster_10282|Contig6|original@537	191.4
6B	Cluster_10282|Contig8|original@481	191.4
6B	Cluster_11851|Contig1|original@275	191.7
6B	Cluster_9964|Contig1|likelySeq@506	191.7
6B	Traes_6BL_EA4E40D6F@535	192.7
6B	Cluster_14138|Contig1|original@324	195.3
6B	Cluster_2905|Contig6|original@885	195.3
6B	Cluster_2905|Contig8|original@211	195.3
6B	Cluster_3367|Contig2|original@730	195.3
6B	Cluster_9450|Contig2|original@284	207.9
6B	Cluster_3072|Contig1|original@2334	209
6B	Cluster_3072|Contig1|original@2195	209.8
6B	Cluster_19071|Contig1|original@70	212.7
6B	Cluster_143|Contig21|original@165	213.1
6B	Cluster_6057|Contig2|original@412	213.1
6B	Cluster_5226|Contig1|original@416	214.3
6B	Cluster_13454|Contig2|original@1434	219.2
6B	Cluster_13454|Contig3|original@560	219.2
6B	Cluster_2348|Contig3|original@2048	219.9
6B	Traes_6BL_9E98E2626@728	232.2
6B	Cluster_3048|Contig2|original@393	232.8
6B	Cluster_8039|Contig3|original@720	232.8
6B	Cluster_8039|Contig4|original@646	232.8
6B	Cluster_4536|Contig6|original@147	233.3
6B	Cluster_1548|Contig2|complementarySeq@940	233.6
6B	Cluster_2273|Contig1|likelySeq@1054	233.6
6B	Cluster_2273|Contig2|original@209	233.6
6B	Cluster_2316|Contig2|original@460	233.6
6B	Cluster_2316|Contig4|original@594	233.6
6B	Cluster_274|Contig1|likelySeq@661	233.6
6B	Cluster_5357|Contig5|original@621	233.6
6B	Cluster_11788|Contig3|original@357	233.9
6B	Cluster_1660|Contig1|original@1787	233.9
6B	Cluster_24346|Contig1|less_than_5_individuals|original@628	233.9
6B	Cluster_6752|Contig2|original@536	233.9
6B	Cluster_6752|Contig4|original@1564	233.9
6B	Cluster_6752|Contig5|original@1507	233.9
6B	Cluster_9809|Contig3|original@242	233.9
6B	Cluster_6752|Contig3|original@159	234.2
6B	Cluster_11936|Contig4|original@129	235.4
6B	Cluster_11936|Contig5|original@879	235.4
6B	Cluster_2138|Contig2|original@124	235.4
6B	Cluster_2311|Contig1|original@807	235.4
6B	Cluster_4208|Contig6|original@1709	235.4
6B	Cluster_425|Contig1|original@800	235.4
6B	Cluster_4945|Contig1|original@239	235.4
6B	Cluster_4945|Contig4|original@1610	235.4
6B	Cluster_4945|Contig5|original@2204	235.4
6B	Cluster_7228|Contig1|complementarySeq@881	235.4
6B	Cluster_8353|Contig2|original@606	235.4
6B	Cluster_9212|Contig5|original@582	235.4
6B	Cluster_989|Contig1|original@355	235.4
6B	Cluster_989|Contig4|original@458	235.4
6B	Cluster_4945|Contig2|original@2117	235.8
6B	Cluster_15911|Contig1|original@1272	238.8
6B	Cluster_3918|Contig3|original@996	239.2
6B	Cluster_6170|Contig2|original@1329	239.2
6B	Cluster_8961|Contig1|original@754	239.2
6B	Cluster_8961|Contig2|original@1525	239.2
6B	Cluster_8961|Contig4|original@1047	239.2
6B	Cluster_8961|Contig5|original@1848	239.2
6B	Cluster_4789|Contig1|original@259	239.8
6B	Cluster_4789|Contig2|original@1251	239.8
6B	Cluster_5301|Contig1|original@1102	239.8
6B	Cluster_5301|Contig1|original@1208	239.8
6B	Cluster_5301|Contig3|original@369	239.8
6B	Cluster_8625|Contig5|original@1532	239.8
6B	Cluster_8625|Contig2|original@1137	240.1
6B	Cluster_143|Contig11|original@619	240.4
6B	Cluster_143|Contig17|original@722	240.4
6B	Cluster_143|Contig33|original@720	240.4
6B	Cluster_143|Contig34|original@996	240.4
6B	Cluster_143|Contig43|original@1041	240.4
6B	Cluster_143|Contig47|original@372	240.4
6B	Cluster_143|Contig51|original@717	240.4
6B	Cluster_143|Contig63|original@372	240.4
6B	Cluster_143|Contig66|original@5085	240.4
6B	Cluster_143|Contig78|original@607	240.4
6B	Cluster_39680|Contig1|original@90	240.4
6B	Cluster_6501|Contig4|original@285	240.4
6B	cluster_singlet|EPO_058_20240051615464732077+,...,191007-|original@746	240.4
6B	cluster_singlet|EPO_066_Contig1385|original@5209	240.4
6B	Cluster_143|Contig32|original@1356	241
6B	Cluster_143|Contig3|original@732	241
6B	Cluster_143|Contig48|original@750	241
6B	Cluster_143|Contig68|original@4293	241
6B	Cluster_143|Contig74|original@753	241
6B	Cluster_6106|Contig4|original@888	241
7A	Traes_7AS_BF53A95BA@338	0
7A	Cluster_12519|Contig1|original@358	1.6
7A	Cluster_12519|Contig1|original@873	1.6
7A	Cluster_14509|Contig2|original@1463	1.6
7A	Cluster_2875|Contig1|original@2712	1.6
7A	Cluster_2875|Contig4|original@2690	1.6
7A	Cluster_2875|Contig7|original@73	1.6
7A	Cluster_2875|Contig9|original@736	1.6
7A	Cluster_813|Contig5|original@178	1.6
7A	Cluster_10003|Contig1|original@1450	2.3
7A	Traes_7AS_B3C13824A@568	2.3
7A	Cluster_10122|Contig6|original@679	2.6
7A	Cluster_1083|Contig1|original@356	2.6
7A	Cluster_1083|Contig3|original@3379	2.6
7A	Cluster_1083|Contig6|original@1322	2.6
7A	Cluster_251|Contig4|original@946	2.6
7A	Cluster_251|Contig7|original@2142	2.6
7A	Cluster_251|Contig8|original@918	2.6
7A	Cluster_3440|Contig1|original@732	2.6
7A	Traes_7AS_92692487A@80	2.6
7A	Cluster_1083|Contig1|original@578	2.9
7A	Cluster_1083|Contig7|original@546	2.9
7A	Cluster_3108|Contig3|original@1922	2.9
7A	Cluster_3108|Contig4|original@1918	2.9
7A	Cluster_12015|Contig1|original@615	3.6
7A	Cluster_12015|Contig1|original@710	3.6
7A	Cluster_15302|Contig2|original@1558	3.6
7A	Cluster_172|Contig4|original@443	3.6
7A	Cluster_17632|Contig1|original@269	3.6
7A	Cluster_2641|Contig5|original@763	3.6
7A	Cluster_2641|Contig5|original@982	3.6
7A	Cluster_649|Contig14|original@2962	3.6
7A	Cluster_649|Contig15|original@2898	3.6
7A	Cluster_649|Contig6|original@3044	3.6
7A	Cluster_6016|Contig3|original@341	4.5
7A	Cluster_7501|Contig2|complementarySeq@579	5.2
7A	Cluster_10640|Contig2|original@531	5.5
7A	Cluster_20179|Contig1|original@1458	5.5
7A	Cluster_11079|Contig3|original@2781	6.1
7A	Cluster_11079|Contig3|original@688	6.1
7A	Cluster_6557|Contig2|original@233	6.1
7A	Cluster_6750|Contig1|likelySeq@1182	6.1
7A	Cluster_4917|Contig4|complementarySeq@618	7.5
7A	Cluster_9317|Contig2|original@625	8.3
7A	Cluster_9317|Contig2|original@797	8.3
7A	Cluster_1994|Contig1|original@300	13.7
7A	Cluster_1994|Contig3|original@905	13.7
7A	Cluster_5084|Contig3|likelySeq@982	14.2
7A	Cluster_1979|Contig5|original@230	14.6
7A	Cluster_19505|Contig1|original@156	14.9
7A	Cluster_8488|Contig2|original@518	14.9
7A	Cluster_9043|Contig1|original@1026	14.9
7A	Cluster_9043|Contig1|original@960	14.9
7A	Cluster_16445|Contig1|original@454	15.3
7A	Cluster_1730|Contig1|original@582	18.1
7A	Cluster_1730|Contig20|complementarySeq@2004	18.1
7A	Cluster_1730|Contig3|original@261	18.1
7A	Cluster_514|Contig1|original@520	18.4
7A	Cluster_8818|Contig2|original@191	18.4
7A	Cluster_5532|Contig6|original@265	24.4
7A	Cluster_17175|Contig2|likelySeq@561	26.4
7A	Cluster_7070|Contig1|original@587	26.4
7A	Cluster_7027|Contig3|complementarySeq@1125	27.4
7A	Cluster_3678|Contig1|original@538	28.4
7A	Cluster_3678|Contig1|original@609	28.4
7A	Cluster_1544|Contig1|original@324	28.8
7A	Cluster_1544|Contig3|complementarySeq@690	29.1
7A	Cluster_1544|Contig3|likelySeq@690	29.1
7A	Cluster_7131|Contig2|original@99	30.4
7A	Cluster_7131|Contig3|original@439	30.4
7A	Cluster_6717|Contig1|original@270	45.2
7A	Cluster_12870|Contig4|original@320	47.1
7A	Cluster_4051|Contig1|original@99	47.1
7A	Cluster_4051|Contig2|original@1081	47.1
7A	Cluster_11340|Contig1|original@246	47.8
7A	Cluster_4723|Contig1|original@402	48.2
7A	Cluster_6475|Contig1|complementarySeq@227	48.2
7A	Cluster_20193|Contig4|original@202	48.5
7A	Cluster_20193|Contig4|original@418	48.5
7A	Cluster_6475|Contig1|likelySeq@227	48.5
7A	Cluster_805|Contig1|original@921	48.5
7A	Cluster_805|Contig2|complementarySeq@2153	48.5
7A	Cluster_805|Contig2|likelySeq@2153	48.5
7A	Cluster_8773|Contig1|original@1277	48.5
7A	Cluster_8773|Contig3|original@1420	48.5
7A	Cluster_302|Contig1|original@1001	58.9
7A	Cluster_1626|Contig3|original@791	59.6
7A	Cluster_2025|Contig26|original@427	60.2
7A	Cluster_2281|Contig1|original@1730	60.2
7A	Cluster_6112|Contig1|original@1269	60.2
7A	Cluster_3026|Contig1|original@432	62.4
7A	Cluster_10896|Contig1|original@1777	64.2
7A	Cluster_10896|Contig1|original@949	64.2
7A	Cluster_17972|Contig2|original@504	64.2
7A	Cluster_2071|Contig4|complementarySeq@265	64.2
7A	Cluster_6302|Contig1|original@1321	64.2
7A	Cluster_4838|Contig2|original@883	64.8
7A	Cluster_12805|Contig1|original@1150	65.3
7A	Cluster_3518|Contig1|likelySeq@360	65.3
7A	Cluster_9167|Contig2|original@730	65.3
7A	Cluster_13413|Contig3|original@717	66
7A	Cluster_26875|Contig1|original@360	66.3
7A	Cluster_7795|Contig1|original@710	66.3
7A	Cluster_7795|Contig3|original@1141	66.3
7A	Cluster_2886|Contig1|complementarySeq@263	66.7
7A	Cluster_10156|Contig2|likelySeq@539	67
7A	Cluster_2985|Contig1|complementarySeq@323	67.7
7A	Cluster_2985|Contig2|original@104	67.7
7A	Cluster_17223|Contig2|original@313	68
7A	Cluster_3213|Contig4|original@1844	70
7A	Cluster_4667|Contig1|complementarySeq@608	70
7A	Cluster_8359|Contig18|original@245	70
7A	Cluster_4667|Contig1|complementarySeq@213	70.3
7A	Cluster_3213|Contig2|original@786	70.9
7A	Cluster_8359|Contig1|original@3113	70.9
7A	Cluster_10035|Contig16|likelySeq@534	76
7A	Cluster_120|Contig13|original@3365	88.1
7A	Cluster_120|Contig9|complementarySeq@5952	88.1
7A	Cluster_120|Contig9|likelySeq@3132	88.1
7A	Cluster_120|Contig9|likelySeq@6780	88.1
7A	Cluster_7728|Contig2|original@358	88.1
7A	Cluster_7728|Contig2|original@889	88.1
7A	Cluster_8977|Contig1|complementarySeq@1098	90.4
7A	Cluster_593|Contig3|likelySeq@283	92.1
7A	Cluster_2768|Contig2|complementarySeq@2640	93.2
7A	Cluster_10929|Contig1|likelySeq@766	94
7A	Cluster_12287|Contig1|complementarySeq@640	94
7A	Cluster_6352|Contig2|original@468	94
7A	Cluster_16996|Contig1|original@443	94.8
7A	Cluster_4195|Contig1|likelySeq@1145	94.8
7A	Cluster_2255|Contig2|original@182	97.2
7A	Cluster_2255|Contig3|original@1155	97.2
7A	Cluster_595|Contig5|likelySeq@290	97.9
7A	Cluster_15306|Contig1|original@870	99.2
7A	Cluster_15306|Contig2|complementarySeq@768	99.2
7A	Cluster_4108|Contig2|original@1001	99.8
7A	Cluster_9995|Contig2|complementarySeq@174	100.4
7A	Cluster_10035|Contig4|original@278	101.5
7A	Cluster_12589|Contig2|likelySeq@1037	101.5
7A	Cluster_1293|Contig1|original@351	101.5
7A	Cluster_16238|Contig2|likelySeq@1019	101.5
7A	Cluster_1730|Contig5|original@336	101.5
7A	Cluster_1293|Contig3|original@2505	102.2
7A	Cluster_14|Contig1343|original@710	102.2
7A	Cluster_1730|Contig15|likelySeq@1256	102.2
7A	Cluster_14|Contig1066|original@502	102.6
7A	Cluster_14|Contig1373|original@268	102.6
7A	Cluster_14|Contig329|complementarySeq@2088	102.6
7A	Cluster_14|Contig329|likelySeq@2088	102.6
7A	Cluster_14|Contig730|original@366	102.6
7A	Cluster_21715|Contig3|original@469	102.6
7A	Cluster_8823|Contig1|original@415	102.6
7A	Cluster_179|Contig2|original@2115	104
7A	Cluster_12078|Contig1|likelySeq@1311	104.3
7A	Cluster_179|Contig1|original@2502	104.3
7A	Cluster_179|Contig4|original@3123	104.3
7A	Cluster_179|Contig5|original@2331	104.3
7A	Cluster_179|Contig5|original@399	104.3
7A	Cluster_179|Contig6|original@2966	104.3
7A	Cluster_7514|Contig2|original@456	104.3
7A	Traes_7AS_7D807D401@2453	104.3
7A	Cluster_14|Contig340|original@247	104.6
7A	Cluster_9953|Contig1|original@1528	105.2
7A	Cluster_9953|Contig6|original@146	105.2
7A	Cluster_12194|Contig1|complementarySeq@391	105.8
7A	Cluster_10130|Contig1|complementarySeq@473	106.7
7A	Cluster_10130|Contig1|likelySeq@473	106.7
7A	Cluster_10577|Contig2|original@930	106.7
7A	Cluster_2815|Contig1|original@1460	106.7
7A	Cluster_11931|Contig1|complementarySeq@1452	107.3
7A	Cluster_14|Contig1147|original@683	107.3
7A	Cluster_14|Contig350|original@737	107.3
7A	Cluster_9904|Contig2|likelySeq@385	107.3
7A	cluster_singlet|EPO_090_191189993481832054+,36776+,54716+|original@402	107.3
7A	Cluster_2358|Contig3|original@2342	108
7A	Cluster_7272|Contig2|original@181	108
7A	Cluster_1658|Contig1|likelySeq@289	111.3
7A	Cluster_6826|Contig2|original@708	111.7
7A	Cluster_6826|Contig3|complementarySeq@624	111.7
7A	Cluster_10107|Contig2|likelySeq@262	113.1
7A	Cluster_811|Contig2|original@731	114.4
7A	Cluster_3286|Contig1|complementarySeq@2152	115.7
7A	Cluster_3286|Contig1|likelySeq@2152	115.7
7A	Cluster_10163|Contig1|likelySeq@448	116.1
7A	Traes_7AS_EA2CCE18A@367	116.1
7A	Cluster_9435|Contig2|original@897	117.5
7A	Cluster_9397|Contig1|likelySeq@1055	118.5
7A	Cluster_9397|Contig1|likelySeq@860	118.5
7A	Cluster_1874|Contig2|original@90	121.3
7A	Cluster_17712|Contig1|original@838	122.9
7A	Cluster_755|Contig1|original@415	122.9
7A	Cluster_26355|Contig1|original@2456	123.2
7A	Cluster_2855|Contig2|original@229	124.1
7A	Cluster_2855|Contig3|original@233	124.1
7A	Cluster_14534|Contig1|original@91	124.6
7A	Cluster_11075|Contig2|original@652	126.3
7A	Cluster_2439|Contig14|original@756	127.1
7A	Cluster_2439|Contig7|original@810	127.1
7A	Cluster_5672|Contig1|likelySeq@706	128.5
7A	Cluster_5672|Contig1|likelySeq@976	128.5
7A	Cluster_4000|Contig1|likelySeq@264	128.8
7A	Cluster_10461|Contig1|likelySeq@159	129.1
7A	Cluster_13379|Contig1|likelySeq@256	129.1
7A	Cluster_926|Contig2|original@498	131.6
7A	Cluster_2740|Contig1|complementarySeq@2743	132
7A	Cluster_3293|Contig2|original@108	132
7A	Cluster_9662|Contig2|complementarySeq@1422	132
7A	Cluster_16419|Contig2|original@775	132.3
7A	Cluster_16523|Contig1|complementarySeq@373	132.3
7A	Cluster_17879|Contig1|likelySeq@409	132.3
7A	Cluster_3293|Contig1|original@1440	132.3
7A	Cluster_932|Contig2|original@1093	132.3
7A	Cluster_932|Contig2|original@602	132.3
7A	Cluster_12902|Contig1|likelySeq@335	135.3
7A	Cluster_12902|Contig2|complementarySeq@723	135.3
7A	Cluster_10741|Contig3|complementarySeq@307	135.7
7A	Cluster_21412|Contig2|original@605	138.6
7A	Cluster_2288|Contig2|original@857	138.6
7A	Cluster_4177|Contig1|original@304	139.3
7A	Cluster_140|Contig9|original@1274	139.9
7A	Cluster_15735|Contig1|likelySeq@1328	139.9
7A	Cluster_15922|Contig1|likelySeq@435	139.9
7A	Cluster_1722|Contig1|original@583	139.9
7A	Cluster_3894|Contig2|complementarySeq@1328	139.9
7A	Cluster_3894|Contig2|complementarySeq@1444	139.9
7A	Cluster_4885|Contig1|original@127	139.9
7A	Cluster_8137|Contig3|original@2003	139.9
7A	Cluster_8137|Contig5|original@796	139.9
7A	Cluster_9668|Contig1|complementarySeq@303	139.9
7A	Cluster_7596|Contig1|original@1703	141.3
7A	Cluster_2325|Contig2|complementarySeq@2679	141.7
7A	Cluster_10032|Contig2|complementarySeq@257	142
7A	Cluster_14391|Contig2|likelySeq@745	142
7A	Cluster_2325|Contig2|complementarySeq@1523	142
7A	Cluster_6433|Contig4|likelySeq@498	142
7A	Cluster_10762|Contig2|original@86	143.8
7A	Cluster_5603|Contig2|original@2069	144.2
7A	Cluster_2041|Contig1|complementarySeq@719	144.9
7A	Cluster_13449|Contig1|original@1027	145.2
7A	Cluster_6130|Contig1|original@1247	145.2
7A	Cluster_7865|Contig1|original@1055	145.2
7A	Cluster_904|Contig2|original@3417	145.2
7A	Cluster_904|Contig4|original@330	145.2
7A	Cluster_904|Contig7|original@344	145.2
7A	Cluster_904|Contig6|original@2138	145.7
7A	Cluster_9392|Contig2|likelySeq@704	146.2
7A	Cluster_2684|Contig1|original@989	146.9
7A	Cluster_656|Contig3|complementarySeq@2104	146.9
7A	Cluster_7685|Contig3|likelySeq@1727	146.9
7A	Cluster_10069|Contig1|original@758	147.2
7A	Cluster_10069|Contig3|original@186	147.2
7A	Cluster_10902|Contig2|original@360	147.2
7A	Cluster_15479|Contig2|complementarySeq@2116	147.9
7A	Cluster_10415|Contig1|original@85	151.4
7A	Cluster_1072|Contig6|original@1725	151.4
7A	Cluster_1072|Contig6|original@1829	151.4
7A	Cluster_17706|Contig1|likelySeq@403	151.4
7A	Cluster_3794|Contig2|likelySeq@1664	151.4
7A	Cluster_9012|Contig2|original@328	151.4
7A	Cluster_14|Contig1839|original@552	151.7
7A	Cluster_2518|Contig2|original@241	151.7
7A	Cluster_3921|Contig1|complementarySeq@1983	151.7
7A	Cluster_3921|Contig1|likelySeq@1983	151.7
7A	Cluster_730|Contig2|complementarySeq@3177	151.7
7A	Cluster_7576|Contig1|original@1935	151.7
7A	Cluster_8562|Contig3|original@3211	151.7
7A	Cluster_9012|Contig4|original@291	151.7
7A	Cluster_12637|Contig2|original@662	152.8
7A	Cluster_8136|Contig2|original@162	155.6
7A	Cluster_10262|Contig1|original@427	156.4
7A	Cluster_140|Contig6|complementarySeq@193	156.4
7A	Cluster_14103|Contig1|original@708	156.4
7A	Cluster_2043|Contig1|original@473	156.4
7A	Cluster_257|Contig1|likelySeq@237	156.4
7A	Cluster_4628|Contig1|original@430	156.4
7A	Cluster_5693|Contig1|original@433	156.4
7A	Cluster_5693|Contig4|original@391	156.4
7A	Cluster_2043|Contig1|original@412	156.8
7A	Cluster_5198|Contig3|original@1609	159.4
7A	Cluster_1021|Contig2|original@517	160.2
7A	Cluster_1021|Contig4|original@617	160.2
7A	Cluster_12787|Contig3|original@979	160.2
7A	Cluster_1539|Contig2|original@114	160.2
7A	Cluster_176|Contig2|original@1272	160.2
7A	Cluster_176|Contig4|original@1168	160.2
7A	Cluster_176|Contig5|original@1113	160.2
7A	Cluster_176|Contig8|original@635	160.2
7A	Cluster_2581|Contig2|original@856	160.2
7A	Cluster_6199|Contig1|original@1808	160.2
7A	Cluster_9825|Contig1|original@1551	160.2
7A	Cluster_1168|Contig1|original@1864	165.7
7A	Cluster_10300|Contig3|original@233	166
7A	Cluster_10300|Contig5|original@195	166
7A	Cluster_10331|Contig1|complementarySeq@219	166
7A	Cluster_11960|Contig3|original@1193	166
7A	Cluster_2254|Contig1|original@3402	166
7A	Cluster_2254|Contig5|original@3365	166
7A	Cluster_5650|Contig2|original@1249	166
7A	Cluster_5650|Contig3|original@554	166
7A	Cluster_5689|Contig2|original@1109	166
7A	Cluster_6095|Contig1|original@2837	166
7A	Cluster_7349|Contig1|original@263	166
7A	Cluster_8283|Contig1|likelySeq@1600	166
7A	Cluster_4778|Contig1|original@935	166.7
7A	Cluster_4800|Contig2|original@273	166.7
7A	Cluster_6095|Contig1|original@2673	166.7
7A	Cluster_14171|Contig2|original@258	168.4
7A	Cluster_3017|Contig10|complementarySeq@1415	168.4
7A	Cluster_3017|Contig10|likelySeq@1415	168.4
7A	Cluster_3017|Contig5|original@255	168.4
7A	Cluster_3168|Contig1|original@1069	168.4
7A	Cluster_3168|Contig4|original@1054	168.4
7A	Traes_7AL_4699F1953@712	168.4
7A	Cluster_1013|Contig7|original@710	169.5
7A	Cluster_5720|Contig3|original@434	169.5
7A	Cluster_14410|Contig2|likelySeq@1084	172.6
7A	Cluster_535|Contig1|original@605	172.6
7A	Cluster_19178|Contig1|original@154	176.3
7A	Cluster_1945|Contig3|original@432	178.6
7A	Cluster_2384|Contig1|original@288	182.8
7A	Cluster_2584|Contig3|original@533	190.3
7A	Cluster_577|Contig1|likelySeq@1115	193.5
7A	Cluster_6911|Contig2|original@1003	193.5
7A	Cluster_6911|Contig3|original@953	193.5
7A	Cluster_3034|Contig1|likelySeq@416	196.1
7A	Cluster_6786|Contig1|original@806	196.1
7A	Cluster_6786|Contig3|original@576	196.1
7A	Cluster_11133|Contig1|original@375	196.8
7A	Cluster_6508|Contig6|complementarySeq@561	196.8
7A	Cluster_11144|Contig2|complementarySeq@1977	197.7
7A	Cluster_6602|Contig2|original@381	198.7
7A	Cluster_18762|Contig1|original@415	200
7A	Cluster_3086|Contig1|original@905	200
7A	Cluster_4027|Contig1|original@1328	200
7A	Cluster_4027|Contig3|original@1153	200
7A	Cluster_9181|Contig1|original@2356	208.9
7A	Cluster_25392|Contig1|original@106	210.3
7A	Cluster_3241|Contig2|original@152	219.9
